Id,Section,ui,Label,Enumeration,Notes,pattern,min,max,Branching_Logic,Unit,CDE_Reference,source_file,source_directory
symptoms_4_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, have you had a sore throat","1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
symptoms_5_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, have you had fatigue","1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
symptoms_6_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, have you had loss of taste or smell","1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
symptoms_7_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, have you had an eye infection","1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
symptoms_8_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, have you had other symptoms","1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
symptoms_other_24,CRISIS_Health Status Adult Survey,text,Please describe your other symptom(s),"1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,[symptoms(8)] = '1'," ",,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
covid_family_1_24,CRISIS_Health Status Adult Survey,radio,"During the PAST TWO WEEKS, has anyone in your family been diagnosed with Coronavirus/COVID-19? (Yes, member of household)","1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
covid_family_2_24,CRISIS_Health Status Adult Survey,radio,"During the PAST TWO WEEKS, has anyone in your family been diagnosed with Coronavirus/COVID-19? (Yes, non-household member)","1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
covid_family_3_24,CRISIS_Health Status Adult Survey,radio,"During the PAST TWO WEEKS, has anyone in your family been diagnosed with Coronavirus/COVID-19? (No)","1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
covid_impact_1_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, have any of the following happened to your family members because of Coronavirus/COVID-19? (Fallen ill physically)","1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
covid_impact_2_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, have any of the following happened to your family members because of Coronavirus/COVID-19? (Hospitalized)","1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
covid_impact_3_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, have any of the following happened to your family members because of Coronavirus/COVID-19? (Put into self-quarantine with symptoms)","1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
covid_impact_4_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, have any of the following happened to your family members because of Coronavirus/COVID-19? (Put into self-quarantine without symptoms (e.g., due to possible exposure))","1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
covid_impact_5_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, have any of the following happened to your family members because of Coronavirus/COVID-19? (Lost or been laid off from job)","1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
covid_impact_6_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, have any of the following happened to your family members because of Coronavirus/COVID-19? (Reduced ability to earn money)","1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
covid_impact_7_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, have any of the following happened to your family members because of Coronavirus/COVID-19? (Passed away)","1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
covid_impact_0_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, have any of the following happened to your family members because of Coronavirus/COVID-19? (None of the above)","1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
worried_infected_24,CRISIS_Health Status Adult Survey,radio,"During the PAST TWO WEEKS, how worried have you been about being infected?","1, Not at all|2, Slightly|3, Moderately|4, Very|5, Extremely",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
worried_othersinfected_24,CRISIS_Health Status Adult Survey,radio,"During the PAST TWO WEEKS, how worried have you been about friends or family being infected?","1, Not at all|2, Slightly|3, Moderately|4, Very|5, Extremely",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
worried_physical_24,CRISIS_Health Status Adult Survey,radio,"During the PAST TWO WEEKS, how worried have you been about your Physical health being influenced by Coronavirus/COVID-19?","1, Not at all|2, Slightly|3, Moderately|4, Very|5, Extremely",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
worried_mental_24,CRISIS_Health Status Adult Survey,radio,"During the PAST TWO WEEKS, how worried have you been about your Mental/Emotional health being inï¬‚uenced by Coronavirus/COVID-19?","1, Not at all|2, Slightly|3, Moderately|4, Very|5, Extremely",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
readingtalking_24,CRISIS_Health Status Adult Survey,radio,How much are you reading or talking about Coronavirus/COVID-19?,"1, Never|2, Rarely|3, Occasionally|4, Often|5, Most of the time",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
positivechange_24,CRISIS_Health Status Adult Survey,radio,Has the Coronavirus/COVID-19 crisis in your area led to any positive changes in your life?,"0, None|1, Only a few|2, Some",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
positivechange_specify_24,CRISIS_Health Status Adult Survey,text,Please specify:,,24mo CRISIS_Health Status Survey,,,,[positivechange] = '2' or [positivechange] = '3',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
schoolclosed_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, if you attend school, has your school building been closed? 
","1, Yes|0, No|2, Not Applicable",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
class_insession_24,CRISIS_Health Status Adult Survey,radio,Are classes in session?,"1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,[schoolclosed] = '0',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
class_inperson_24,CRISIS_Health Status Adult Survey,radio,Are you attending classes in-person?,"1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,[schoolclosed] = '0',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
onlineclasses_24,CRISIS_Health Status Adult Survey,radio,Have classes resumed online?,"1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,[schoolclosed] = '1',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
internet_access_24,CRISIS_Health Status Adult Survey,radio,Do you have easy access to the internet and a computer?,"1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,[schoolclosed] = '1',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
assignments_24,CRISIS_Health Status Adult Survey,radio,Are there assignments for you to complete?,"1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,[schoolclosed] = '1',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
mealsfromschool_24,CRISIS_Health Status Adult Survey,radio,Are you able to receive meals from the school?,"1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,[schoolclosed] = '1',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
job_status_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, if you had a job prior to the Coronavirus/COVID-19, are you still working?","1, Yes|0, No|96, Not Applicable",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
work_onsite_24,CRISIS_Health Status Adult Survey,radio,Are you still going to your workplace?,"1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,[job_status] = '1',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
work_telework_24,CRISIS_Health Status Adult Survey,radio,Are you teleworking or working from home?,"1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,[job_status] = '1',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
work_laidoff_24,CRISIS_Health Status Adult Survey,radio,Were you laid off from your job?,"1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,[job_status] = '0',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
work_losejob_24,CRISIS_Health Status Adult Survey,radio,Did you lose your job?,"1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,[job_status] = '0',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
current_restrictions_24,CRISIS_Health Status Adult Survey,radio,"In the PAST TWO WEEKS, has the area where you live had restrictions due to Covid? (limited number of people at gatherings, no close contact, sheltering at home, etc.)","1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
inpersonconvo_24,CRISIS_Health Status Adult Survey,text,"During the past TWO WEEKS, how many people, from outside of your household, have you had an in-person conversation with? (if none, enter '0')",,24mo CRISIS_Health Status Survey,number,,,[current_restrictions] = '1',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
timeoutside_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, how much time have you spent going outside of the home (e.g., going to stores, parks, etc.)?

","1, Not at all|2, 1-2 days per week|3, A few days per week|4, Several days per week|5, Every day",24mo CRISIS_Health Status Survey,,,,[current_restrictions] = '1',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
restrictions_stress_24,CRISIS_Health Status Adult Survey,radio,"How stressful have the restrictions on leaving home been for you?

","1, Not at all|2, Slightly|3, Moderately|4, Very|5, Extremely",24mo CRISIS_Health Status Survey,,,,[current_restrictions] = '1',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
restrictions_outside_contacts_24,CRISIS_Health Status Adult Survey,radio,Have your contacts with people outside of your home changed relative to before the Coronavirus/COVID-19 crisis in your area?,"1, A lot less|2, A little less|3, About the same|4, A little more|5, A lot more",24mo CRISIS_Health Status Survey,,,,[current_restrictions] = '1',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
restrictions_distancing_24,CRISIS_Health Status Adult Survey,radio,"How much difficulty have you had following the recommendations for keeping away from close contact with people?

","1, None|2, A little|3, Moderate|4, A lot|5, A great amount",24mo CRISIS_Health Status Survey,,,,[current_restrictions] = '1',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
restrictions_family_24,CRISIS_Health Status Adult Survey,radio,"Has the quality of the relationships between you and members of your family changed? 

","1, A lot worse|2, A little worse|3, About the same|4, A little better|5, A lot better",24mo CRISIS_Health Status Survey,,,,[current_restrictions] = '1',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
restrictions_family_stress_24,CRISIS_Health Status Adult Survey,radio,"How stressful have these changes in family contacts been for you?



","1, Not at all|2, Slightly|3, Moderately|4, Very|5, Extremely",24mo CRISIS_Health Status Survey,,,,[current_restrictions] = '1',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
restrictions_friends_24,CRISIS_Health Status Adult Survey,radio,"Has the quality of your relationships with your friends changed?




","1, A lot worse|2, A little worse|3, About the same|4, A little better|5, A lot better",24mo CRISIS_Health Status Survey,,,,[current_restrictions] = '1',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
restrictions_friends_stress_24,CRISIS_Health Status Adult Survey,radio,"How stressful have these changes in social contacts been for you?



","1, Not at all|2, Slightly|3, Moderately|4, Very|5, Extremely",24mo CRISIS_Health Status Survey,,,,[current_restrictions] = '1',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
restrictions_events_24,CRISIS_Health Status Adult Survey,radio,"How much has cancellation of important events (such as graduation, prom, vacation, etc.) in your life been difficult for you?


","1, Not at all|2, Slightly|3, Moderately|4, Very|5, Extremely",24mo CRISIS_Health Status Survey,,,,[current_restrictions] = '1',,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
finance_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, to what degree have changes related to the Coronavirus/COVID-19 crisis in your area created financial problems for you or your family?","1, Not at all|2, Slightly|3, Moderately|4, Very|5, Extremely",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
concern_housing_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, to what degree are you concerned about the stability of your living situation?


","1, Not at all|2, Slightly|3, Moderately|4, Very|5, Extremely",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
concern_food_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, did you worry whether your food would run out because of a lack of money? 


","1, Yes|0, No",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
hopeful_covid_end_24,CRISIS_Health Status Adult Survey,radio,How hopeful are you that the Coronavirus/COVID-19 crisis in your area will end soon?,"1, Not at all|2, Slightly|3, Moderately|4, Very|5, Extremely|96, The crisis has ended in my area",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
bed_weekday_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, on average, what time did you go to bed on WEEKDAYS?","1, Before 9 pm|2, 9 pm - 11 pm|3, 11 pm - 1 am|4, After 1 am",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
bed_weekend_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, on average, what time did you go to bed on WEEKENDS?","1, Before 9 pm|2, 9 pm - 11 pm|3, 11 pm - 1 am|4, After 1 am",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
sleephrs_weekday_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, on average, how many hours per night did you sleep on WEEKDAYS?
","1, < 6 hours|2, 6-8 hours|3, 8-10 hours|4, >10 hours",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
sleephrs_weekend_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, on average, how many hours per night did you sleep on WEEKENDS?
","1, < 6 hours|2, 6-8 hours|3, 8-10 hours|4, >10 hours",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
exercise_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, how many days per week did you exercise (e.g., increased heart rate, breathing) for at least 30 minutes?","1, None|2, 1-2 days|3, 3-4 days|4, 5-6 days|5, Daily",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
outdoorsprior_2_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, how many days per week did you spend time outdoors?


","1, None|2, 1-2 days|3, 3-4 days|4, 5-6 days|5, Daily",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
worry_24,CRISIS_Health Status Adult Survey,radio,"During the past TWO WEEKS, how worried were you generally?


","1, Not worried at all|2, Slightly worried|3, Moderately worried|4, Very worried|5, Extremely worried",24mo CRISIS_Health Status Survey,,,,,,,Rad_023_613-01_2022_DICT_origcopy_v1.csv,phs002609
